seed,n,m,mu,run,generations,max_generations,diversity,fitness,opt,alpha,algorithm,mutation
143185,50,3,50,19,125000,125000,0.991733,-21,-11,1,Mu1-const,XRAI_0.250000
145139,50,3,50,20,125000,125000,0.95567,-6,-3,1,Mu1-const,XRAI_0.250000
147193,50,3,50,21,125000,125000,0.976257,-12,-6,1,Mu1-const,XRAI_0.250000
149347,50,3,50,22,125000,125000,0.988079,-18,-9,1,Mu1-const,XRAI_0.250000
151601,50,3,50,23,125000,125000,0.985123,-18,-9,1,Mu1-const,XRAI_0.250000
153955,50,3,50,24,125000,125000,0.992648,-23,-12,1,Mu1-const,XRAI_0.250000
156409,50,3,50,25,125000,125000,0.961911,-8,-4,1,Mu1-const,XRAI_0.250000
158963,50,3,50,26,125000,125000,0.949191,-8,-4,1,Mu1-const,XRAI_0.250000
161617,50,3,50,27,125000,125000,0.984529,-15,-8,1,Mu1-const,XRAI_0.250000
164371,50,3,50,28,125000,125000,0.985157,-13,-7,1,Mu1-const,XRAI_0.250000
167225,50,3,50,29,125000,125000,0.988769,-16,-8,1,Mu1-const,XRAI_0.250000
125075,50,5,50,0,125000,125000,0.982372,0,0,1,Mu1-const,XRAI_0.250000
125131,50,5,50,1,125000,125000,0.972969,0,0,1,Mu1-const,XRAI_0.250000
125287,50,5,50,2,125000,125000,0.953211,0,0,1,Mu1-const,XRAI_0.250000
125543,50,5,50,3,125000,125000,0.982237,0,0,1,Mu1-const,XRAI_0.250000
125899,50,5,50,4,125000,125000,0.978855,0,0,1,Mu1-const,XRAI_0.250000
126355,50,5,50,5,125000,125000,0.96176,0,0,1,Mu1-const,XRAI_0.250000
126911,50,5,50,6,125000,125000,0.977614,0,0,1,Mu1-const,XRAI_0.250000
127567,50,5,50,7,125000,125000,0.969961,0,0,1,Mu1-const,XRAI_0.250000
128323,50,5,50,8,125000,125000,0.922003,-2,-1,1,Mu1-const,XRAI_0.250000
129179,50,5,50,9,125000,125000,0.968529,0,0,1,Mu1-const,XRAI_0.250000
130135,50,5,50,10,125000,125000,0.968234,0,0,1,Mu1-const,XRAI_0.250000
131191,50,5,50,11,125000,125000,0.982333,-2,-1,1,Mu1-const,XRAI_0.250000
132347,50,5,50,12,125000,125000,0.936676,0,0,1,Mu1-const,XRAI_0.250000
133603,50,5,50,13,125000,125000,0.967745,0,0,1,Mu1-const,XRAI_0.250000
134959,50,5,50,14,125000,125000,0.974805,0,0,1,Mu1-const,XRAI_0.250000
136415,50,5,50,15,125000,125000,0.977148,0,0,1,Mu1-const,XRAI_0.250000
137971,50,5,50,16,125000,125000,0.982018,0,0,1,Mu1-const,XRAI_0.250000
139627,50,5,50,17,125000,125000,0.976553,0,0,1,Mu1-const,XRAI_0.250000
141383,50,5,50,18,125000,125000,0.9579,0,0,1,Mu1-const,XRAI_0.250000
143239,50,5,50,19,125000,125000,0.983222,0,0,1,Mu1-const,XRAI_0.250000
145195,50,5,50,20,125000,125000,0.976524,0,0,1,Mu1-const,XRAI_0.250000
147251,50,5,50,21,125000,125000,0.966733,0,0,1,Mu1-const,XRAI_0.250000
149407,50,5,50,22,125000,125000,0.983344,0,0,1,Mu1-const,XRAI_0.250000
151663,50,5,50,23,125000,125000,0.971345,0,0,1,Mu1-const,XRAI_0.250000
154019,50,5,50,24,125000,125000,0.941557,0,0,1,Mu1-const,XRAI_0.250000
156475,50,5,50,25,125000,125000,0.982075,0,0,1,Mu1-const,XRAI_0.250000
159031,50,5,50,26,125000,125000,0.975049,0,0,1,Mu1-const,XRAI_0.250000
161687,50,5,50,27,125000,125000,0.969495,0,0,1,Mu1-const,XRAI_0.250000
164443,50,5,50,28,125000,125000,0.978984,0,0,1,Mu1-const,XRAI_0.250000
167299,50,5,50,29,125000,125000,0.903732,0,0,1,Mu1-const,XRAI_0.250000
125150,50,10,50,0,125000,125000,0.99242,0,0,1,Mu1-const,XRAI_0.250000
125211,50,10,50,1,125000,125000,0.992331,0,0,1,Mu1-const,XRAI_0.250000
125372,50,10,50,2,125000,125000,0.992578,0,0,1,Mu1-const,XRAI_0.250000
125633,50,10,50,3,125000,125000,0.994883,0,0,1,Mu1-const,XRAI_0.250000
125994,50,10,50,4,125000,125000,0.993912,0,0,1,Mu1-const,XRAI_0.250000
126455,50,10,50,5,125000,125000,0.994257,0,0,1,Mu1-const,XRAI_0.250000
127016,50,10,50,6,125000,125000,0.994347,0,0,1,Mu1-const,XRAI_0.250000
127677,50,10,50,7,125000,125000,0.995299,0,0,1,Mu1-const,XRAI_0.250000
128438,50,10,50,8,125000,125000,0.994752,0,0,1,Mu1-const,XRAI_0.250000
129299,50,10,50,9,125000,125000,0.992835,0,0,1,Mu1-const,XRAI_0.250000
130260,50,10,50,10,125000,125000,0.992556,0,0,1,Mu1-const,XRAI_0.250000
131321,50,10,50,11,125000,125000,0.993747,0,0,1,Mu1-const,XRAI_0.250000
132482,50,10,50,12,125000,125000,0.994111,0,0,1,Mu1-const,XRAI_0.250000
133743,50,10,50,13,125000,125000,0.99495,0,0,1,Mu1-const,XRAI_0.250000
135104,50,10,50,14,125000,125000,0.99356,0,0,1,Mu1-const,XRAI_0.250000
136565,50,10,50,15,125000,125000,0.994752,0,0,1,Mu1-const,XRAI_0.250000
138126,50,10,50,16,125000,125000,0.994198,0,0,1,Mu1-const,XRAI_0.250000
139787,50,10,50,17,125000,125000,0.994752,0,0,1,Mu1-const,XRAI_0.250000
141548,50,10,50,18,125000,125000,0.99293,0,0,1,Mu1-const,XRAI_0.250000
143409,50,10,50,19,125000,125000,0.994561,0,0,1,Mu1-const,XRAI_0.250000
145370,50,10,50,20,125000,125000,0.993507,0,0,1,Mu1-const,XRAI_0.250000
147431,50,10,50,21,125000,125000,0.99394,0,0,1,Mu1-const,XRAI_0.250000
149592,50,10,50,22,125000,125000,0.993774,0,0,1,Mu1-const,XRAI_0.250000
151853,50,10,50,23,125000,125000,0.996045,0,0,1,Mu1-const,XRAI_0.250000
154214,50,10,50,24,125000,125000,0.992906,0,0,1,Mu1-const,XRAI_0.250000
156675,50,10,50,25,125000,125000,0.994198,0,0,1,Mu1-const,XRAI_0.250000
159236,50,10,50,26,125000,125000,0.993997,0,0,1,Mu1-const,XRAI_0.250000
161897,50,10,50,27,125000,125000,0.993857,0,0,1,Mu1-const,XRAI_0.250000
164658,50,10,50,28,125000,125000,0.994468,0,0,1,Mu1-const,XRAI_0.250000
167519,50,10,50,29,125000,125000,0.993666,0,0,1,Mu1-const,XRAI_0.250000
501,100,1,2,0,92,20000,1,-92,-67,1,Mu1-const,XRAI_1.000000
603,100,1,2,1,128,20000,1,-91,-66,1,Mu1-const,XRAI_1.000000
905,100,1,2,2,88,20000,1,-93,-69,1,Mu1-const,XRAI_1.000000
1407,100,1,2,3,86,20000,1,-89,-70,1,Mu1-const,XRAI_1.000000
2109,100,1,2,4,76,20000,1,-94,-67,1,Mu1-const,XRAI_1.000000
3011,100,1,2,5,79,20000,1,-95,-66,1,Mu1-const,XRAI_1.000000
4113,100,1,2,6,88,20000,1,-94,-67,1,Mu1-const,XRAI_1.000000
5415,100,1,2,7,71,20000,1,-88,-69,1,Mu1-const,XRAI_1.000000
6917,100,1,2,8,96,20000,1,-91,-68,1,Mu1-const,XRAI_1.000000
8619,100,1,2,9,99,20000,1,-89,-64,1,Mu1-const,XRAI_1.000000
10521,100,1,2,10,102,20000,1,-89,-69,1,Mu1-const,XRAI_1.000000
12623,100,1,2,11,95,20000,1,-93,-68,1,Mu1-const,XRAI_1.000000
14925,100,1,2,12,97,20000,1,-92,-69,1,Mu1-const,XRAI_1.000000
17427,100,1,2,13,64,20000,1,-88,-70,1,Mu1-const,XRAI_1.000000
20129,100,1,2,14,92,20000,1,-95,-68,1,Mu1-const,XRAI_1.000000
23031,100,1,2,15,87,20000,1,-94,-68,1,Mu1-const,XRAI_1.000000
26133,100,1,2,16,105,20000,1,-85,-68,1,Mu1-const,XRAI_1.000000
29435,100,1,2,17,61,20000,1,-94,-70,1,Mu1-const,XRAI_1.000000
32937,100,1,2,18,114,20000,1,-93,-64,1,Mu1-const,XRAI_1.000000
36639,100,1,2,19,112,20000,1,-95,-72,1,Mu1-const,XRAI_1.000000
40541,100,1,2,20,106,20000,1,-93,-69,1,Mu1-const,XRAI_1.000000
44643,100,1,2,21,66,20000,1,-94,-68,1,Mu1-const,XRAI_1.000000
48945,100,1,2,22,119,20000,1,-93,-68,1,Mu1-const,XRAI_1.000000
53447,100,1,2,23,84,20000,1,-86,-67,1,Mu1-const,XRAI_1.000000
58149,100,1,2,24,100,20000,1,-86,-71,1,Mu1-const,XRAI_1.000000
63051,100,1,2,25,77,20000,1,-90,-67,1,Mu1-const,XRAI_1.000000
68153,100,1,2,26,154,20000,1,-93,-66,1,Mu1-const,XRAI_1.000000
73455,100,1,2,27,146,20000,1,-94,-70,1,Mu1-const,XRAI_1.000000
78957,100,1,2,28,96,20000,1,-91,-68,1,Mu1-const,XRAI_1.000000
84659,100,1,2,29,85,20000,1,-90,-72,1,Mu1-const,XRAI_1.000000
509,100,3,2,0,106,20000,1,-78,-40,1,Mu1-const,XRAI_1.000000
613,100,3,2,1,128,20000,1,-72,-38,1,Mu1-const,XRAI_1.000000
917,100,3,2,2,148,20000,1,-71,-36,1,Mu1-const,XRAI_1.000000
1421,100,3,2,3,219,20000,1,-68,-34,1,Mu1-const,XRAI_1.000000
2125,100,3,2,4,93,20000,1,-79,-43,1,Mu1-const,XRAI_1.000000
3029,100,3,2,5,136,20000,1,-75,-39,1,Mu1-const,XRAI_1.000000
4133,100,3,2,6,158,20000,1,-72,-37,1,Mu1-const,XRAI_1.000000
5437,100,3,2,7,102,20000,1,-76,-41,1,Mu1-const,XRAI_1.000000
6941,100,3,2,8,152,20000,1,-63,-34,1,Mu1-const,XRAI_1.000000
8645,100,3,2,9,95,20000,1,-80,-42,1,Mu1-const,XRAI_1.000000
10549,100,3,2,10,141,20000,1,-79,-40,1,Mu1-const,XRAI_1.000000
12653,100,3,2,11,149,20000,1,-71,-36,1,Mu1-const,XRAI_1.000000
14957,100,3,2,12,161,20000,1,-78,-40,1,Mu1-const,XRAI_1.000000
17461,100,3,2,13,177,20000,1,-63,-32,1,Mu1-const,XRAI_1.000000
20165,100,3,2,14,161,20000,1,-73,-37,1,Mu1-const,XRAI_1.000000
23069,100,3,2,15,134,20000,1,-74,-38,1,Mu1-const,XRAI_1.000000
26173,100,3,2,16,157,20000,1,-74,-40,1,Mu1-const,XRAI_1.000000
29477,100,3,2,17,166,20000,1,-66,-33,1,Mu1-const,XRAI_1.000000
32981,100,3,2,18,110,20000,1,-75,-38,1,Mu1-const,XRAI_1.000000
36685,100,3,2,19,143,20000,1,-67,-35,1,Mu1-const,XRAI_1.000000
40589,100,3,2,20,115,20000,1,-80,-41,1,Mu1-const,XRAI_1.000000
44693,100,3,2,21,128,20000,1,-70,-36,1,Mu1-const,XRAI_1.000000
48997,100,3,2,22,143,20000,1,-68,-37,1,Mu1-const,XRAI_1.000000
53501,100,3,2,23,80,20000,1,-62,-36,1,Mu1-const,XRAI_1.000000
58205,100,3,2,24,232,20000,1,-66,-33,1,Mu1-const,XRAI_1.000000
63109,100,3,2,25,139,20000,1,-73,-37,1,Mu1-const,XRAI_1.000000
68213,100,3,2,26,110,20000,1,-78,-40,1,Mu1-const,XRAI_1.000000
73517,100,3,2,27,121,20000,1,-71,-36,1,Mu1-const,XRAI_1.000000
79021,100,3,2,28,282,20000,1,-72,-36,1,Mu1-const,XRAI_1.000000
84725,100,3,2,29,148,20000,1,-77,-40,1,Mu1-const,XRAI_1.000000
525,100,5,2,0,886,20000,1,-38,-19,1,Mu1-const,XRAI_1.000000
631,100,5,2,1,417,20000,1,-38,-19,1,Mu1-const,XRAI_1.000000
937,100,5,2,2,2607,20000,1,-30,-15,1,Mu1-const,XRAI_1.000000
1443,100,5,2,3,4446,20000,1,-24,-12,1,Mu1-const,XRAI_1.000000
2149,100,5,2,4,2510,20000,1,-38,-19,1,Mu1-const,XRAI_1.000000
3055,100,5,2,5,891,20000,1,-40,-20,1,Mu1-const,XRAI_1.000000
4161,100,5,2,6,1841,20000,1,-36,-18,1,Mu1-const,XRAI_1.000000
5467,100,5,2,7,730,20000,1,-42,-22,1,Mu1-const,XRAI_1.000000
6973,100,5,2,8,295,20000,1,-42,-21,1,Mu1-const,XRAI_1.000000
8679,100,5,2,9,1906,20000,1,-34,-17,1,Mu1-const,XRAI_1.000000
10585,100,5,2,10,1247,20000,1,-45,-23,1,Mu1-const,XRAI_1.000000
12691,100,5,2,11,358,20000,1,-50,-25,1,Mu1-const,XRAI_1.000000
14997,100,5,2,12,2400,20000,1,-32,-16,1,Mu1-const,XRAI_1.000000
17503,100,5,2,13,298,20000,1,-46,-23,1,Mu1-const,XRAI_1.000000
20209,100,5,2,14,685,20000,1,-36,-18,1,Mu1-const,XRAI_1.000000
23115,100,5,2,15,722,20000,1,-39,-20,1,Mu1-const,XRAI_1.000000
26221,100,5,2,16,664,20000,1,-36,-18,1,Mu1-const,XRAI_1.000000
29527,100,5,2,17,1213,20000,1,-40,-20,1,Mu1-const,XRAI_1.000000
33033,100,5,2,18,1439,20000,1,-34,-17,1,Mu1-const,XRAI_1.000000
36739,100,5,2,19,1665,20000,1,-42,-21,1,Mu1-const,XRAI_1.000000
40645,100,5,2,20,4418,20000,1,-28,-14,1,Mu1-const,XRAI_1.000000
44751,100,5,2,21,1794,20000,1,-31,-16,1,Mu1-const,XRAI_1.000000
49057,100,5,2,22,769,20000,1,-36,-18,1,Mu1-const,XRAI_1.000000
53563,100,5,2,23,471,20000,1,-40,-20,1,Mu1-const,XRAI_1.000000
58269,100,5,2,24,2089,20000,1,-30,-15,1,Mu1-const,XRAI_1.000000
63175,100,5,2,25,205,20000,1,-40,-20,1,Mu1-const,XRAI_1.000000
68281,100,5,2,26,571,20000,1,-43,-22,1,Mu1-const,XRAI_1.000000
73587,100,5,2,27,2564,20000,1,-28,-14,1,Mu1-const,XRAI_1.000000
79093,100,5,2,28,230,20000,1,-47,-24,1,Mu1-const,XRAI_1.000000
84799,100,5,2,29,4434,20000,1,-26,-13,1,Mu1-const,XRAI_1.000000
600,100,10,2,0,7838,20000,1,0,0,1,Mu1-const,XRAI_1.000000
711,100,10,2,1,8428,20000,1,-2,-1,1,Mu1-const,XRAI_1.000000
1022,100,10,2,2,5152,20000,1,0,0,1,Mu1-const,XRAI_1.000000
1533,100,10,2,3,7069,20000,1,0,0,1,Mu1-const,XRAI_1.000000
2244,100,10,2,4,6751,20000,1,0,0,1,Mu1-const,XRAI_1.000000
3155,100,10,2,5,4748,20000,1,0,0,1,Mu1-const,XRAI_1.000000
4266,100,10,2,6,7370,20000,1,0,0,1,Mu1-const,XRAI_1.000000
5577,100,10,2,7,4426,20000,1,0,0,1,Mu1-const,XRAI_1.000000
7088,100,10,2,8,20000,20000,0.989899,0,0,1,Mu1-const,XRAI_1.000000
8799,100,10,2,9,8004,20000,1,-4,-2,1,Mu1-const,XRAI_1.000000
10710,100,10,2,10,11575,20000,1,0,0,1,Mu1-const,XRAI_1.000000
12821,100,10,2,11,10407,20000,1,0,0,1,Mu1-const,XRAI_1.000000
15132,100,10,2,12,12049,20000,1,-2,-1,1,Mu1-const,XRAI_1.000000
17643,100,10,2,13,6636,20000,1,0,0,1,Mu1-const,XRAI_1.000000
20354,100,10,2,14,19997,20000,1,0,0,1,Mu1-const,XRAI_1.000000
23265,100,10,2,15,5399,20000,1,0,0,1,Mu1-const,XRAI_1.000000
26376,100,10,2,16,11039,20000,1,0,0,1,Mu1-const,XRAI_1.000000
29687,100,10,2,17,4946,20000,1,0,0,1,Mu1-const,XRAI_1.000000
33198,100,10,2,18,12925,20000,1,0,0,1,Mu1-const,XRAI_1.000000
36909,100,10,2,19,6805,20000,1,0,0,1,Mu1-const,XRAI_1.000000
40820,100,10,2,20,6304,20000,1,0,0,1,Mu1-const,XRAI_1.000000
44931,100,10,2,21,4322,20000,1,-2,-1,1,Mu1-const,XRAI_1.000000
49242,100,10,2,22,3729,20000,1,0,0,1,Mu1-const,XRAI_1.000000
53753,100,10,2,23,4768,20000,1,-2,-1,1,Mu1-const,XRAI_1.000000
58464,100,10,2,24,5942,20000,1,0,0,1,Mu1-const,XRAI_1.000000
63375,100,10,2,25,3874,20000,1,0,0,1,Mu1-const,XRAI_1.000000
68486,100,10,2,26,7162,20000,1,0,0,1,Mu1-const,XRAI_1.000000
73797,100,10,2,27,6352,20000,1,0,0,1,Mu1-const,XRAI_1.000000
79308,100,10,2,28,8760,20000,1,0,0,1,Mu1-const,XRAI_1.000000
85019,100,10,2,29,6629,20000,1,0,0,1,Mu1-const,XRAI_1.000000
10101,100,1,10,0,999,100000,1,-91,-66,1,Mu1-const,XRAI_1.000000
10203,100,1,10,1,1279,100000,1,-90,-71,1,Mu1-const,XRAI_1.000000
10505,100,1,10,2,1186,100000,1,-92,-68,1,Mu1-const,XRAI_1.000000
11007,100,1,10,3,1273,100000,1,-90,-68,1,Mu1-const,XRAI_1.000000
11709,100,1,10,4,1043,100000,1,-92,-71,1,Mu1-const,XRAI_1.000000
12611,100,1,10,5,1153,100000,1,-92,-71,1,Mu1-const,XRAI_1.000000
13713,100,1,10,6,1126,100000,1,-92,-68,1,Mu1-const,XRAI_1.000000
15015,100,1,10,7,914,100000,1,-93,-68,1,Mu1-const,XRAI_1.000000
16517,100,1,10,8,1142,100000,1,-90,-69,1,Mu1-const,XRAI_1.000000
18219,100,1,10,9,1222,100000,1,-89,-68,1,Mu1-const,XRAI_1.000000
20121,100,1,10,10,1190,100000,1,-92,-67,1,Mu1-const,XRAI_1.000000
22223,100,1,10,11,1375,100000,1,-92,-68,1,Mu1-const,XRAI_1.000000
24525,100,1,10,12,1074,100000,1,-90,-68,1,Mu1-const,XRAI_1.000000
27027,100,1,10,13,1302,100000,1,-92,-66,1,Mu1-const,XRAI_1.000000
29729,100,1,10,14,1569,100000,1,-91,-70,1,Mu1-const,XRAI_1.000000
32631,100,1,10,15,1036,100000,1,-92,-69,1,Mu1-const,XRAI_1.000000
35733,100,1,10,16,990,100000,1,-91,-67,1,Mu1-const,XRAI_1.000000
39035,100,1,10,17,1261,100000,1,-88,-67,1,Mu1-const,XRAI_1.000000
42537,100,1,10,18,1579,100000,1,-92,-67,1,Mu1-const,XRAI_1.000000
46239,100,1,10,19,1122,100000,1,-92,-71,1,Mu1-const,XRAI_1.000000
50141,100,1,10,20,1107,100000,1,-91,-69,1,Mu1-const,XRAI_1.000000
54243,100,1,10,21,1087,100000,1,-91,-68,1,Mu1-const,XRAI_1.000000
58545,100,1,10,22,1419,100000,1,-92,-70,1,Mu1-const,XRAI_1.000000
63047,100,1,10,23,1200,100000,1,-91,-67,1,Mu1-const,XRAI_1.000000
67749,100,1,10,24,1244,100000,1,-91,-68,1,Mu1-const,XRAI_1.000000
72651,100,1,10,25,1225,100000,1,-90,-67,1,Mu1-const,XRAI_1.000000
77753,100,1,10,26,1068,100000,1,-91,-66,1,Mu1-const,XRAI_1.000000
83055,100,1,10,27,1459,100000,1,-91,-69,1,Mu1-const,XRAI_1.000000
88557,100,1,10,28,1102,100000,1,-90,-71,1,Mu1-const,XRAI_1.000000
94259,100,1,10,29,891,100000,1,-93,-70,1,Mu1-const,XRAI_1.000000
10109,100,3,10,0,1237,100000,1,-78,-41,1,Mu1-const,XRAI_1.000000
10213,100,3,10,1,4554,100000,1,-64,-33,1,Mu1-const,XRAI_1.000000
10517,100,3,10,2,1809,100000,1,-71,-36,1,Mu1-const,XRAI_1.000000
11021,100,3,10,3,3556,100000,1,-62,-32,1,Mu1-const,XRAI_1.000000
11725,100,3,10,4,1951,100000,1,-67,-35,1,Mu1-const,XRAI_1.000000
12629,100,3,10,5,1699,100000,1,-73,-38,1,Mu1-const,XRAI_1.000000
13733,100,3,10,6,3412,100000,1,-65,-34,1,Mu1-const,XRAI_1.000000
15037,100,3,10,7,2593,100000,1,-72,-37,1,Mu1-const,XRAI_1.000000
16541,100,3,10,8,1866,100000,1,-74,-41,1,Mu1-const,XRAI_1.000000
18245,100,3,10,9,1107,100000,1,-74,-40,1,Mu1-const,XRAI_1.000000
20149,100,3,10,10,5169,100000,1,-61,-31,1,Mu1-const,XRAI_1.000000
22253,100,3,10,11,3133,100000,1,-75,-38,1,Mu1-const,XRAI_1.000000
24557,100,3,10,12,1859,100000,1,-77,-40,1,Mu1-const,XRAI_1.000000
27061,100,3,10,13,1459,100000,1,-75,-40,1,Mu1-const,XRAI_1.000000
29765,100,3,10,14,2657,100000,1,-69,-35,1,Mu1-const,XRAI_1.000000
32669,100,3,10,15,2290,100000,1,-68,-36,1,Mu1-const,XRAI_1.000000
35773,100,3,10,16,1695,100000,1,-70,-37,1,Mu1-const,XRAI_1.000000
39077,100,3,10,17,1461,100000,1,-80,-42,1,Mu1-const,XRAI_1.000000
42581,100,3,10,18,1975,100000,1,-77,-41,1,Mu1-const,XRAI_1.000000
46285,100,3,10,19,1534,100000,1,-76,-40,1,Mu1-const,XRAI_1.000000
50189,100,3,10,20,1838,100000,1,-74,-38,1,Mu1-const,XRAI_1.000000
54293,100,3,10,21,2943,100000,1,-71,-37,1,Mu1-const,XRAI_1.000000
58597,100,3,10,22,2366,100000,1,-70,-36,1,Mu1-const,XRAI_1.000000
63101,100,3,10,23,1439,100000,1,-76,-39,1,Mu1-const,XRAI_1.000000
67805,100,3,10,24,2287,100000,1,-71,-37,1,Mu1-const,XRAI_1.000000
72709,100,3,10,25,3956,100000,1,-67,-34,1,Mu1-const,XRAI_1.000000
77813,100,3,10,26,2459,100000,1,-69,-35,1,Mu1-const,XRAI_1.000000
83117,100,3,10,27,5505,100000,1,-63,-32,1,Mu1-const,XRAI_1.000000
88621,100,3,10,28,1759,100000,1,-73,-38,1,Mu1-const,XRAI_1.000000
94325,100,3,10,29,3545,100000,1,-65,-33,1,Mu1-const,XRAI_1.000000
10125,100,5,10,0,23365,100000,1,-41,-21,1,Mu1-const,XRAI_1.000000
10231,100,5,10,1,40116,100000,1,-36,-18,1,Mu1-const,XRAI_1.000000
10537,100,5,10,2,24395,100000,1,-38,-19,1,Mu1-const,XRAI_1.000000
11043,100,5,10,3,62850,100000,1,-30,-15,1,Mu1-const,XRAI_1.000000
11749,100,5,10,4,18236,100000,1,-48,-24,1,Mu1-const,XRAI_1.000000
12655,100,5,10,5,13885,100000,1,-41,-21,1,Mu1-const,XRAI_1.000000
13761,100,5,10,6,15172,100000,1,-42,-21,1,Mu1-const,XRAI_1.000000
15067,100,5,10,7,41631,100000,1,-32,-16,1,Mu1-const,XRAI_1.000000
16573,100,5,10,8,18966,100000,1,-42,-21,1,Mu1-const,XRAI_1.000000
18279,100,5,10,9,20728,100000,1,-44,-22,1,Mu1-const,XRAI_1.000000
20185,100,5,10,10,35601,100000,1,-36,-18,1,Mu1-const,XRAI_1.000000
22291,100,5,10,11,23764,100000,1,-44,-22,1,Mu1-const,XRAI_1.000000
24597,100,5,10,12,11018,100000,1,-42,-21,1,Mu1-const,XRAI_1.000000
27103,100,5,10,13,36811,100000,1,-33,-17,1,Mu1-const,XRAI_1.000000
29809,100,5,10,14,26902,100000,1,-40,-20,1,Mu1-const,XRAI_1.000000
32715,100,5,10,15,13501,100000,1,-41,-21,1,Mu1-const,XRAI_1.000000
35821,100,5,10,16,18414,100000,1,-40,-20,1,Mu1-const,XRAI_1.000000
39127,100,5,10,17,22856,100000,1,-38,-19,1,Mu1-const,XRAI_1.000000
42633,100,5,10,18,70179,100000,1,-29,-15,1,Mu1-const,XRAI_1.000000
46339,100,5,10,19,18555,100000,1,-38,-19,1,Mu1-const,XRAI_1.000000
50245,100,5,10,20,23562,100000,1,-36,-18,1,Mu1-const,XRAI_1.000000
54351,100,5,10,21,77426,100000,1,-26,-13,1,Mu1-const,XRAI_1.000000
58657,100,5,10,22,42781,100000,1,-36,-18,1,Mu1-const,XRAI_1.000000
63163,100,5,10,23,100000,100000,0.99122,-16,-8,1,Mu1-const,XRAI_1.000000
67869,100,5,10,24,42415,100000,1,-32,-16,1,Mu1-const,XRAI_1.000000
72775,100,5,10,25,23232,100000,1,-40,-20,1,Mu1-const,XRAI_1.000000
77881,100,5,10,26,21554,100000,1,-44,-22,1,Mu1-const,XRAI_1.000000
83187,100,5,10,27,25125,100000,1,-38,-19,1,Mu1-const,XRAI_1.000000
88693,100,5,10,28,20771,100000,1,-42,-21,1,Mu1-const,XRAI_1.000000
94399,100,5,10,29,13577,100000,1,-45,-23,1,Mu1-const,XRAI_1.000000
10200,100,10,10,0,100000,100000,0.994784,0,0,1,Mu1-const,XRAI_1.000000
10311,100,10,10,1,100000,100000,0.996988,0,0,1,Mu1-const,XRAI_1.000000
10622,100,10,10,2,100000,100000,0.998494,0,0,1,Mu1-const,XRAI_1.000000
11133,100,10,10,3,100000,100000,0.998494,0,0,1,Mu1-const,XRAI_1.000000
11844,100,10,10,4,82465,100000,1,0,0,1,Mu1-const,XRAI_1.000000
12755,100,10,10,5,100000,100000,0.996312,0,0,1,Mu1-const,XRAI_1.000000
13866,100,10,10,6,97389,100000,1,0,0,1,Mu1-const,XRAI_1.000000
15177,100,10,10,7,100000,100000,0.984497,0,0,1,Mu1-const,XRAI_1.000000
16688,100,10,10,8,68803,100000,1,0,0,1,Mu1-const,XRAI_1.000000
18399,100,10,10,9,100000,100000,0.994168,-6,-3,1,Mu1-const,XRAI_1.000000
20310,100,10,10,10,100000,100000,0.998494,0,0,1,Mu1-const,XRAI_1.000000
22421,100,10,10,11,67463,100000,1,0,0,1,Mu1-const,XRAI_1.000000
24732,100,10,10,12,91880,100000,1,0,0,1,Mu1-const,XRAI_1.000000
27243,100,10,10,13,100000,100000,0.980776,0,0,1,Mu1-const,XRAI_1.000000
29954,100,10,10,14,100000,100000,0.981497,0,0,1,Mu1-const,XRAI_1.000000
32865,100,10,10,15,66650,100000,1,0,0,1,Mu1-const,XRAI_1.000000
35976,100,10,10,16,70554,100000,1,-6,-3,1,Mu1-const,XRAI_1.000000
39287,100,10,10,17,100000,100000,0.997871,0,0,1,Mu1-const,XRAI_1.000000
42798,100,10,10,18,100000,100000,0.995741,0,0,1,Mu1-const,XRAI_1.000000
46509,100,10,10,19,100000,100000,0.990241,0,0,1,Mu1-const,XRAI_1.000000
50420,100,10,10,20,100000,100000,0.979244,0,0,1,Mu1-const,XRAI_1.000000
54531,100,10,10,21,100000,100000,0.992779,0,0,1,Mu1-const,XRAI_1.000000
58842,100,10,10,22,67013,100000,1,0,0,1,Mu1-const,XRAI_1.000000
63353,100,10,10,23,100000,100000,0.997871,0,0,1,Mu1-const,XRAI_1.000000
68064,100,10,10,24,100000,100000,0.998494,0,0,1,Mu1-const,XRAI_1.000000
72975,100,10,10,25,100000,100000,0.992471,0,0,1,Mu1-const,XRAI_1.000000
78086,100,10,10,26,87974,100000,1,0,0,1,Mu1-const,XRAI_1.000000
83397,100,10,10,27,99014,100000,1,0,0,1,Mu1-const,XRAI_1.000000
88908,100,10,10,28,84932,100000,1,0,0,1,Mu1-const,XRAI_1.000000
94619,100,10,10,29,76689,100000,1,0,0,1,Mu1-const,XRAI_1.000000
62601,100,1,25,0,7826,250000,1,-90,-71,1,Mu1-const,XRAI_1.000000
62703,100,1,25,1,7837,250000,1,-93,-69,1,Mu1-const,XRAI_1.000000
63005,100,1,25,2,7792,250000,1,-88,-70,1,Mu1-const,XRAI_1.000000
63507,100,1,25,3,6596,250000,1,-91,-69,1,Mu1-const,XRAI_1.000000
64209,100,1,25,4,10852,250000,1,-91,-68,1,Mu1-const,XRAI_1.000000
65111,100,1,25,5,8013,250000,1,-91,-68,1,Mu1-const,XRAI_1.000000
66213,100,1,25,6,6791,250000,1,-90,-71,1,Mu1-const,XRAI_1.000000
