seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,rob_test_1,init
251007,100,1,50,3,0.0,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
275733,100,1,50,16,0.0,63,63,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
251709,100,1,50,4,0.0,71,71,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
258219,100,1,50,9,0.0,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
286239,100,1,50,19,0.0,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
303047,100,1,50,23,0.0,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
279035,100,1,50,17,0.0,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
328557,100,1,50,28,0.0,72,72,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
130253,100,1,25,26,0.977077,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
82229,100,1,25,14,0.974386,67,67,Mu1-const,XRAI_2.000000,0.1,70.0,-1.0,False
85131,100,1,25,15,1.11022e-16,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
63005,100,1,25,2,0.979849,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
63507,100,1,25,3,1.11022e-16,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
141057,100,1,25,28,0.967026,65,65,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
135555,100,1,25,27,0.971205,73,73,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
69017,100,1,25,8,0.974181,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
70719,100,1,25,9,1.11022e-16,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
64209,100,1,25,4,0.980086,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
65111,100,1,25,5,1.11022e-16,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
72621,100,1,25,10,0.97668,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
74723,100,1,25,11,1.11022e-16,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
102641,100,1,25,20,0.984626,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
106743,100,1,25,21,1.11022e-16,72,72,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
111045,100,1,25,22,0.96598,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
115547,100,1,25,23,1.11022e-16,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
88233,100,1,25,16,0.963753,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
91535,100,1,25,17,1.11022e-16,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,True
146759,100,1,25,29,0.976477,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
85131,100,1,25,15,0.968336,70,70,Mu1-const,XRAI_2.000000,0.1,73.0,-1.0,False
63507,100,1,25,3,0.974694,69,69,Mu1-const,XRAI_2.000000,0.1,72.0,-1.0,False
65111,100,1,25,5,0.974883,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
115547,100,1,25,23,0.976161,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
70719,100,1,25,9,0.968982,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
91535,100,1,25,17,0.965711,66,66,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
106743,100,1,25,21,0.97246,72,72,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
74723,100,1,25,11,0.975618,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
334259,100,1,50,29,0.961669,64,64,Mu1-const,XRAI_2.000000,0.1,67.0,-1.0,False
258219,100,1,50,9,0.954406,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
303047,100,1,50,23,0.975243,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
317753,100,1,50,26,0.970652,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
255015,100,1,50,7,0.965554,65,65,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
253713,100,1,50,6,0.970365,67,67,Mu1-const,XRAI_2.000000,0.1,70.0,-1.0,False
269729,100,1,50,14,0.962816,66,66,Mu1-const,XRAI_2.000000,0.1,69.0,-1.0,False
251709,100,1,50,4,0.970479,71,71,Mu1-const,XRAI_2.000000,0.1,73.0,-1.0,False
275733,100,1,50,16,0.957689,63,63,Mu1-const,XRAI_2.000000,0.1,66.0,-1.0,False
272631,100,1,50,15,0.973356,69,69,Mu1-const,XRAI_2.000000,0.1,72.0,-1.0,False
251007,100,1,50,3,0.965156,67,67,Mu1-const,XRAI_2.000000,0.1,70.0,-1.0,False
250101,100,1,50,0,0.970316,71,71,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
298545,100,1,50,22,0.972714,68,68,Mu1-const,XRAI_2.000000,0.1,71.0,-1.0,False
279035,100,1,50,17,0.972554,70,70,Mu1-const,XRAI_2.000000,0.1,73.0,-1.0,False
282537,100,1,50,18,0.973229,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
307749,100,1,50,24,0.970624,72,72,Mu1-const,XRAI_2.000000,0.1,74.0,-1.0,False
323055,100,1,50,27,0.972421,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
328557,100,1,50,28,0.972728,72,72,Mu1-const,XRAI_2.000000,0.1,74.0,-1.0,False
267027,100,1,50,13,0.973182,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
250505,100,1,50,2,0.964577,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
294243,100,1,50,21,0.976833,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
312651,100,1,50,25,0.969098,68,68,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
252611,100,1,50,5,0.959794,65,65,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
262223,100,1,50,11,0.977806,70,70,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
260121,100,1,50,10,0.977776,68,68,Mu1-const,XRAI_2.000000,0.1,71.0,-1.0,False
256517,100,1,50,8,0.962914,71,71,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
264525,100,1,50,12,0.981681,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
290141,100,1,50,20,0.970975,69,69,Mu1-const,XRAI_2.000000,0.1,72.0,-1.0,False
286239,100,1,50,19,0.963924,67,67,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
250203,100,1,50,1,0.977164,69,69,Mu1-const,XRAI_2.000000,0.1,-1.0,-1.0,False
269729,100,1,50,14,0.0,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
272631,100,1,50,15,0.0,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
260121,100,1,50,10,0.0,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
262223,100,1,50,11,0.0,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
255015,100,1,50,7,0.0,65,65,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
294243,100,1,50,21,0.0,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
279035,100,1,50,17,0.0,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
298545,100,1,50,22,0.0,68,68,Mu1-const,XRAI_0.200000,0.3,68.0,-1.0,True
256517,100,1,50,8,0.0,71,71,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
267027,100,1,50,13,0.0,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
275733,100,1,50,16,0.0,63,63,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
317753,100,1,50,26,0.0,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
328557,100,1,50,28,0.0,72,72,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
303047,100,1,50,23,0.0,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
286239,100,1,50,19,0.0,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
334259,100,1,50,29,0.0,64,64,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
312651,100,1,50,25,0.0,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
252611,100,1,50,5,0.0,65,65,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
323055,100,1,50,27,0.0,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
290141,100,1,50,20,0.0,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
111045,100,1,25,22,1.11022e-16,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
141057,100,1,25,28,1.11022e-16,65,65,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
88233,100,1,25,16,1.11022e-16,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
146759,100,1,25,29,1.11022e-16,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
72621,100,1,25,10,1.11022e-16,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
135555,100,1,25,27,1.11022e-16,73,73,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
64209,100,1,25,4,1.11022e-16,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
251007,100,1,50,3,0.0,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
251709,100,1,50,4,0.0,71,71,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
250203,100,1,50,1,0.0,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
250505,100,1,50,2,0.0,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
258219,100,1,50,9,0.0,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
141057,100,1,25,28,0.996859,65,65,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
88233,100,1,25,16,0.996221,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
91535,100,1,25,17,1.11022e-16,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
82229,100,1,25,14,0.997143,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
85131,100,1,25,15,1.11022e-16,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
146759,100,1,25,29,0.997143,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
64209,100,1,25,4,0.99655,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
65111,100,1,25,5,1.11022e-16,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
135555,100,1,25,27,0.998066,73,73,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
130253,100,1,25,26,0.997595,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
102641,100,1,25,20,0.998351,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
106743,100,1,25,21,1.11022e-16,72,72,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
69017,100,1,25,8,0.996045,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
70719,100,1,25,9,1.11022e-16,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
72621,100,1,25,10,0.99665,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
74723,100,1,25,11,1.11022e-16,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
111045,100,1,25,22,0.996753,69,69,Mu1-const,XRAI_0.200000,0.3,78.0,-1.0,False
115547,100,1,25,23,1.11022e-16,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
63005,100,1,25,2,0.997328,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
63507,100,1,25,3,1.11022e-16,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,True
91535,100,1,25,17,0.996176,66,66,Mu1-const,XRAI_0.200000,0.3,76.0,-1.0,False
85131,100,1,25,15,0.997458,70,70,Mu1-const,XRAI_0.200000,0.3,79.0,-1.0,False
65111,100,1,25,5,0.996914,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
74723,100,1,25,11,0.997741,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
70719,100,1,25,9,0.997265,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
106743,100,1,25,21,0.996806,72,72,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
115547,100,1,25,23,0.997897,66,66,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
63507,100,1,25,3,0.996312,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
275733,100,1,50,16,0.994389,63,63,Mu1-const,XRAI_0.200000,0.3,74.0,-1.0,False
334259,100,1,50,29,0.992996,64,64,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
260121,100,1,50,10,0.994632,68,68,Mu1-const,XRAI_0.200000,0.3,77.0,-1.0,False
252611,100,1,50,5,0.993926,65,65,Mu1-const,XRAI_0.200000,0.3,75.0,-1.0,False
250505,100,1,50,2,0.993068,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
290141,100,1,50,20,0.99433,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
251007,100,1,50,3,0.992524,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
258219,100,1,50,9,0.992441,67,67,Mu1-const,XRAI_0.200000,0.3,76.0,-1.0,False
250203,100,1,50,1,0.99541,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
255015,100,1,50,7,0.993851,65,65,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
272631,100,1,50,15,0.994886,69,69,Mu1-const,XRAI_0.200000,0.3,78.0,-1.0,False
250101,100,1,50,0,0.994854,71,71,Mu1-const,XRAI_0.200000,0.3,79.0,-1.0,False
256517,100,1,50,8,0.994993,71,71,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
303047,100,1,50,23,0.995205,70,70,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
286239,100,1,50,19,0.994837,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
269729,100,1,50,14,0.995205,66,66,Mu1-const,XRAI_0.200000,0.3,76.0,-1.0,False
253713,100,1,50,6,0.993128,67,67,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
312651,100,1,50,25,0.993783,68,68,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
328557,100,1,50,28,0.995991,72,72,Mu1-const,XRAI_0.200000,0.3,80.0,-1.0,False
262223,100,1,50,11,0.995828,70,70,Mu1-const,XRAI_0.200000,0.3,79.0,-1.0,False
264525,100,1,50,12,0.995382,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
323055,100,1,50,27,0.99569,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
251709,100,1,50,4,0.99541,71,71,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
298545,100,1,50,22,0.994694,68,68,Mu1-const,XRAI_0.200000,0.3,77.0,-1.0,False
294243,100,1,50,21,0.995652,68,68,Mu1-const,XRAI_0.200000,0.3,77.0,-1.0,False
267027,100,1,50,13,0.99551,69,69,Mu1-const,XRAI_0.200000,0.3,-1.0,-1.0,False
317753,100,1,50,26,0.995364,68,68,Mu1-const,XRAI_0.200000,0.3,77.0,-1.0,False
279035,100,1,50,17,0.995364,70,70,Mu1-const,XRAI_0.200000,0.3,79.0,-1.0,False
282537,100,1,50,18,0.994702,70,70,Mu1-const,XRAI_0.200000,0.3,79.0,-1.0,False
307749,100,1,50,24,0.99541,72,72,Mu1-const,XRAI_0.200000,0.3,80.0,-1.0,False
72621,100,1,25,10,1.11022e-16,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
64209,100,1,25,4,1.11022e-16,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
111045,100,1,25,22,1.11022e-16,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
135555,100,1,25,27,1.11022e-16,73,73,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
141057,100,1,25,28,1.11022e-16,65,65,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
88233,100,1,25,16,1.11022e-16,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
146759,100,1,25,29,1.11022e-16,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
260121,100,1,50,10,0.0,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
298545,100,1,50,22,0.0,68,68,Mu1-const,NSWAP,0.3,68.0,-1.0,True
303047,100,1,50,23,0.0,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
323055,100,1,50,27,0.0,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
258219,100,1,50,9,0.0,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
269729,100,1,50,14,0.0,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
334259,100,1,50,29,0.0,64,64,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
317753,100,1,50,26,0.0,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
267027,100,1,50,13,0.0,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
328557,100,1,50,28,0.0,72,72,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
256517,100,1,50,8,0.0,71,71,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
279035,100,1,50,17,0.0,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
272631,100,1,50,15,0.0,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
286239,100,1,50,19,0.0,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
262223,100,1,50,11,0.0,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
294243,100,1,50,21,0.0,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
275733,100,1,50,16,0.0,63,63,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
255015,100,1,50,7,0.0,65,65,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
250505,100,1,50,2,0.0,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
251709,100,1,50,4,0.0,71,71,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
250203,100,1,50,1,0.0,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
312651,100,1,50,25,0.0,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
251007,100,1,50,3,0.0,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
252611,100,1,50,5,0.0,65,65,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
290141,100,1,50,20,0.0,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
141057,100,1,25,28,0.95616,65,65,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
130253,100,1,25,26,0.959424,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
146759,100,1,25,29,0.955717,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
135555,100,1,25,27,0.957352,73,73,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
82229,100,1,25,14,0.958055,67,67,Mu1-const,NSWAP,0.3,76.0,-1.0,False
85131,100,1,25,15,1.11022e-16,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
111045,100,1,25,22,0.955372,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
115547,100,1,25,23,1.11022e-16,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
69017,100,1,25,8,0.956581,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
70719,100,1,25,9,1.11022e-16,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
72621,100,1,25,10,0.958994,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
74723,100,1,25,11,1.11022e-16,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
88233,100,1,25,16,0.955239,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
91535,100,1,25,17,1.11022e-16,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
63005,100,1,25,2,0.956888,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
63507,100,1,25,3,1.11022e-16,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
64209,100,1,25,4,0.959082,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
65111,100,1,25,5,1.11022e-16,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
102641,100,1,25,20,0.957304,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
106743,100,1,25,21,1.11022e-16,72,72,Mu1-const,NSWAP,0.3,-1.0,-1.0,True
85131,100,1,25,15,0.957042,70,70,Mu1-const,NSWAP,0.3,79.0,-1.0,False
115547,100,1,25,23,0.958414,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
70719,100,1,25,9,0.955913,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
74723,100,1,25,11,0.959227,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
91535,100,1,25,17,0.960374,66,66,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
63507,100,1,25,3,0.958194,69,69,Mu1-const,NSWAP,0.3,76.0,-1.0,False
65111,100,1,25,5,0.956546,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
106743,100,1,25,21,0.9576,72,72,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
258219,100,1,50,9,0.954054,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
279035,100,1,50,17,0.952732,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
250505,100,1,50,2,0.954118,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
334259,100,1,50,29,0.955308,64,64,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
252611,100,1,50,5,0.954053,65,65,Mu1-const,NSWAP,0.3,75.0,-1.0,False
250101,100,1,50,0,0.9559,71,71,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
253713,100,1,50,6,0.955985,67,67,Mu1-const,NSWAP,0.3,76.0,-1.0,False
294243,100,1,50,21,0.955328,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
267027,100,1,50,13,0.955641,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
251007,100,1,50,3,0.953407,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
303047,100,1,50,23,0.956645,70,70,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
272631,100,1,50,15,0.955233,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
269729,100,1,50,14,0.953577,66,66,Mu1-const,NSWAP,0.3,76.0,-1.0,False
260121,100,1,50,10,0.955968,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
264525,100,1,50,12,0.955378,69,69,Mu1-const,NSWAP,0.3,78.0,-1.0,False
286239,100,1,50,19,0.95603,67,67,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
328557,100,1,50,28,0.955211,72,72,Mu1-const,NSWAP,0.3,80.0,-1.0,False
255015,100,1,50,7,0.955293,65,65,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
251709,100,1,50,4,0.955014,71,71,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
290141,100,1,50,20,0.954522,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
307749,100,1,50,24,0.953948,72,72,Mu1-const,NSWAP,0.3,80.0,-1.0,False
312651,100,1,50,25,0.953513,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
275733,100,1,50,16,0.955894,63,63,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
282537,100,1,50,18,0.957185,70,70,Mu1-const,NSWAP,0.3,79.0,-1.0,False
256517,100,1,50,8,0.95532,71,71,Mu1-const,NSWAP,0.3,79.0,-1.0,False
298545,100,1,50,22,0.954658,68,68,Mu1-const,NSWAP,0.3,77.0,-1.0,False
323055,100,1,50,27,0.95539,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
262223,100,1,50,11,0.956242,70,70,Mu1-const,NSWAP,0.3,79.0,-1.0,False
250203,100,1,50,1,0.953876,69,69,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
317753,100,1,50,26,0.955113,68,68,Mu1-const,NSWAP,0.3,-1.0,-1.0,False
64209,100,1,25,4,1.11022e-16,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
135555,100,1,25,27,1.11022e-16,73,73,Mu1-const,1RAI,0.1,-1.0,-1.0,True
141057,100,1,25,28,1.11022e-16,65,65,Mu1-const,1RAI,0.1,-1.0,-1.0,True
111045,100,1,25,22,1.11022e-16,69,69,Mu1-const,1RAI,0.1,-1.0,-1.0,True
279035,100,1,50,17,0.0,70,70,Mu1-const,1RAI,0.1,-1.0,-1.0,True
272631,100,1,50,15,0.0,69,69,Mu1-const,1RAI,0.1,-1.0,-1.0,True
298545,100,1,50,22,0.0,68,68,Mu1-const,1RAI,0.1,68.0,-1.0,True
88233,100,1,25,16,1.11022e-16,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
146759,100,1,25,29,1.11022e-16,67,67,Mu1-const,1RAI,0.1,-1.0,-1.0,True
72621,100,1,25,10,1.11022e-16,69,69,Mu1-const,1RAI,0.1,-1.0,-1.0,True
269729,100,1,50,14,0.0,66,66,Mu1-const,1RAI,0.1,-1.0,-1.0,True
312651,100,1,50,25,0.0,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
275733,100,1,50,16,0.0,63,63,Mu1-const,1RAI,0.1,-1.0,-1.0,True
294243,100,1,50,21,0.0,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
290141,100,1,50,20,0.0,69,69,Mu1-const,1RAI,0.1,-1.0,-1.0,True
258219,100,1,50,9,0.0,67,67,Mu1-const,1RAI,0.1,-1.0,-1.0,True
286239,100,1,50,19,0.0,67,67,Mu1-const,1RAI,0.1,-1.0,-1.0,True
260121,100,1,50,10,0.0,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
252611,100,1,50,5,0.0,65,65,Mu1-const,1RAI,0.1,-1.0,-1.0,True
262223,100,1,50,11,0.0,70,70,Mu1-const,1RAI,0.1,-1.0,-1.0,True
250505,100,1,50,2,0.0,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
250203,100,1,50,1,0.0,69,69,Mu1-const,1RAI,0.1,-1.0,-1.0,True
267027,100,1,50,13,0.0,69,69,Mu1-const,1RAI,0.1,-1.0,-1.0,True
256517,100,1,50,8,0.0,71,71,Mu1-const,1RAI,0.1,-1.0,-1.0,True
317753,100,1,50,26,0.0,68,68,Mu1-const,1RAI,0.1,-1.0,-1.0,True
251007,100,1,50,3,0.0,67,67,Mu1-const,1RAI,0.1,-1.0,-1.0,True
