seed,n,m,mu,run,diversity,fitness,OPT,algorithm,mutation,alpha,rob_test_0,rob_test_1,rob_test_2,rob_test_3,rob_test_4,rob_test_5,rob_test_6,rob_test_7,init
1143,10,5,10,3,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
22318,25,5,10,28,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
23749,25,5,10,29,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
1143,10,5,10,3,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1219,10,5,10,4,0.111111,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
5859,50,1,10,4,1,22,22,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
6311,50,1,10,5,0,24,24,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
1219,10,5,10,4,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1315,10,5,10,5,0.111111,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
16974,25,1,10,24,1,8,8,Mu1-const,XRAI_0.100000,0.6,18.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
18201,25,1,10,25,0,4,4,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
16415,50,5,10,15,1,1,1,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,24.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
17971,50,5,10,16,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
1315,10,5,10,5,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1431,10,5,10,6,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
23749,25,5,10,29,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2625,25,10,10,0,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
1431,10,5,10,6,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1567,10,5,10,7,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1567,10,5,10,7,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1723,10,5,10,8,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
18201,25,1,10,25,1,4,4,Mu1-const,XRAI_0.100000,0.6,16.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
19478,25,1,10,26,0,6,6,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
1723,10,5,10,8,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
1899,10,5,10,9,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
1899,10,5,10,9,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2095,10,5,10,10,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2095,10,5,10,10,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2311,10,5,10,11,1.11022e-16,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,1
2311,10,5,10,11,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,1.000000,-1.000000,-2.000000,-2.000000,-2.000000,-2.000000,0
2625,25,10,10,0,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2661,25,10,10,1,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
19478,25,1,10,26,1,6,6,Mu1-const,XRAI_0.100000,0.6,15.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
20805,25,1,10,27,0,10,10,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
20805,25,1,10,27,1,10,10,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
22182,25,1,10,28,0,7,7,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2661,25,10,10,1,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2747,25,10,10,2,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
22182,25,1,10,28,1,7,7,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
23609,25,1,10,29,0,9,9,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6311,50,1,10,5,1,24,24,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
6863,50,1,10,6,0,22,22,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
23609,25,1,10,29,1,9,9,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2534,25,3,10,0,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
17971,50,5,10,16,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,25.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
19627,50,5,10,17,0.0816327,1,1,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
2747,25,10,10,2,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,4.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2883,25,10,10,3,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2534,25,3,10,0,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2563,25,3,10,1,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2883,25,10,10,3,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3069,25,10,10,4,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2563,25,3,10,1,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2642,25,3,10,2,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6863,50,1,10,6,1,22,22,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
7515,50,1,10,7,0,27,27,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
2642,25,3,10,2,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2771,25,3,10,3,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3069,25,10,10,4,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3305,25,10,10,5,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2771,25,3,10,3,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
2950,25,3,10,4,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
2950,25,3,10,4,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3179,25,3,10,5,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3305,25,10,10,5,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3591,25,10,10,6,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3179,25,3,10,5,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3458,25,3,10,6,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3458,25,3,10,6,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3787,25,3,10,7,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3591,25,10,10,6,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
3927,25,10,10,7,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
19627,50,5,10,17,1,1,1,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,22.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
21383,50,5,10,18,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
3787,25,3,10,7,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4166,25,3,10,8,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
3927,25,10,10,7,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4313,25,10,10,8,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4166,25,3,10,8,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4595,25,3,10,9,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4313,25,10,10,8,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
4749,25,10,10,9,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4595,25,3,10,9,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5074,25,3,10,10,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
7515,50,1,10,7,1,27,27,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
8267,50,1,10,8,0,27,27,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
5074,25,3,10,10,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5603,25,3,10,11,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
4749,25,10,10,9,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5235,25,10,10,10,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5603,25,3,10,11,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
6182,25,3,10,12,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6182,25,3,10,12,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,6.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
6811,25,3,10,13,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
5235,25,10,10,10,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
5771,25,10,10,11,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
21383,50,5,10,18,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,22.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
23239,50,5,10,19,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
6811,25,3,10,13,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
7490,25,3,10,14,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
8267,50,1,10,8,1,27,27,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
9119,50,1,10,9,0,23,23,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
5771,25,10,10,11,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
6357,25,10,10,12,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
7490,25,3,10,14,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
8219,25,3,10,15,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
6357,25,10,10,12,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
6993,25,10,10,13,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
8219,25,3,10,15,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
8998,25,3,10,16,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
8998,25,3,10,16,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,9.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
9827,25,3,10,17,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
23239,50,5,10,19,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,23.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
25195,50,5,10,20,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
6993,25,10,10,13,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,2.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
7679,25,10,10,14,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
9827,25,3,10,17,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
10706,25,3,10,18,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
7679,25,10,10,14,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
8415,25,10,10,15,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
10706,25,3,10,18,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,5.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
11635,25,3,10,19,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
9119,50,1,10,9,1,23,23,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
10071,50,1,10,10,0,25,25,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
8415,25,10,10,15,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
9201,25,10,10,16,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
11635,25,3,10,19,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
12614,25,3,10,20,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
12614,25,3,10,20,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
13643,25,3,10,21,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
9201,25,10,10,16,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
10037,25,10,10,17,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
13643,25,3,10,21,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,4.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
14722,25,3,10,22,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
10037,25,10,10,17,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,3.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
10923,25,10,10,18,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
25195,50,5,10,20,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,21.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
27251,50,5,10,21,0.0816327,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
14722,25,3,10,22,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,7.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
15851,25,3,10,23,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
10071,50,1,10,10,1,25,25,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
11123,50,1,10,11,0,24,24,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
15851,25,3,10,23,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
17030,25,3,10,24,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
10923,25,10,10,18,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
11859,25,10,10,19,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
17030,25,3,10,24,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
18259,25,3,10,25,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
11859,25,10,10,19,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
12845,25,10,10,20,0.0416667,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,-2.000000,-2.000000,0.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
18259,25,3,10,25,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,10.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
19538,25,3,10,26,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
11123,50,1,10,11,1,24,24,Mu1-const,XRAI_0.100000,0.6,39.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,0
12275,50,1,10,12,0,25,25,Mu1-const,XRAI_0.100000,0.6,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,-1.000000,1
19538,25,3,10,26,1,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,8.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,0
20867,25,3,10,27,0.0833333,0,0,Mu1-const,XRAI_0.100000,0.6,-2.000000,0.000000,-1.000000,-1.000000,-1.000000,-1.000000,-2.000000,-2.000000,1
